Date,Code,Name,Cell,Base_Price,1D_Return,3D_Return,5D_Return,Settled_Count,Type1,Type2,Type3,Break_MA5,Break_MA20,Break_MA60
2026-06-04,086520,에코프로,R1C1,128800.0,-8.0,,,1,False,False,False,False,False,False
2026-06-04,024110,기업은행,R1C1,20500.0,0.73,,,1,False,False,False,False,False,False
2026-06-04,079550,LIG디펜스앤에어로스페이스,R1C2,733000.0,-0.95,,,1,False,False,False,False,False,False
2026-06-04,000720,현대건설,R1C1,136600.0,-3.44,,,1,False,False,False,False,False,False
2026-06-04,278470,에이피알,R1C1,405000.0,-3.95,,,1,False,False,False,False,False,False
2026-06-04,071050,한국금융지주,R2C1,250500.0,-1.6,,,1,False,True,False,True,False,False
2026-06-04,030200,KT,R1C1,54500.0,-0.92,,,1,False,False,False,False,False,False
2026-06-04,006260,LS,R1C1,435500.0,-5.74,,,1,False,False,False,False,False,False
2026-06-04,010950,S-Oil,R2C1,114500.0,-1.48,,,1,False,True,False,False,True,True
2026-06-04,259960,크래프톤,R1C2,254500.0,1.18,,,1,False,False,False,True,False,False
2026-06-04,036930,주성엔지니어링,R4C3,250500.0,-16.17,,,1,True,False,False,True,False,False
2026-06-04,016360,삼성증권,R2C1,127000.0,-2.83,,,1,False,True,False,True,True,False
2026-06-04,005940,NH투자증권,R2C1,31600.0,0.47,,,1,False,True,False,True,False,False
2026-06-04,323410,카카오뱅크,R1C1,22550.0,2.22,,,1,False,False,False,False,False,False
2026-06-04,047050,포스코인터내셔널,R1C1,60200.0,-2.82,,,1,False,False,False,False,False,False
2026-06-04,039490,키움증권,R1C1,372000.0,-2.15,,,1,False,False,False,True,False,False
2026-06-04,028050,삼성E&A,R1C1,49500.0,-2.32,,,1,False,False,False,False,False,False
2026-06-04,047040,대우건설,R1C1,22950.0,-5.23,,,1,False,False,False,False,False,False
2026-06-04,950160,코오롱티슈진,R1C1,109500.0,-9.41,,,1,False,False,False,False,False,False
2026-06-04,352820,하이브,R1C1,215000.0,-2.56,,,1,False,False,False,False,False,False
2026-06-04,000880,한화,R3C2,130200.0,-3.76,,,1,True,True,True,True,False,True
2026-06-04,161390,한국타이어앤테크놀로지,R1C2,71800.0,-5.43,,,1,False,False,False,False,False,False
2026-06-04,180640,한진칼,R2C3,120500.0,-4.56,,,1,False,True,False,False,False,True
2026-06-04,353200,대덕전자,R1C1,159000.0,-4.15,,,1,False,False,False,False,False,False
2026-06-04,000990,DB하이텍,R2C2,176400.0,-1.47,,,1,False,True,False,False,False,False
2026-06-04,058470,리노공업,R3C2,99600.0,-5.52,,,1,True,True,True,True,False,False
2026-06-04,000250,삼천당제약,R1C1,309500.0,-5.65,,,1,False,False,False,False,False,False
2026-06-04,267270,HD건설기계,R1C1,148700.0,-0.67,,,1,False,False,False,False,False,False
2026-06-04,078930,GS,R2C2,76300.0,-2.88,,,1,False,True,False,True,True,False
2026-06-04,326030,SK바이오팜,R1C2,90500.0,-2.65,,,1,False,False,False,True,False,False
2026-06-04,028300,HLB,R1C1,52500.0,-3.62,,,1,False,False,False,False,False,False
2026-06-04,241560,두산밥캣,R2C2,68400.0,-3.8,,,1,False,True,False,True,False,True
2026-06-04,090430,아모레퍼시픽,R1C2,111200.0,-3.33,,,1,False,False,False,False,False,False
2026-06-04,240810,원익IPS,R4C3,127200.0,4.32,,,1,True,False,False,True,True,True
2026-06-04,004170,신세계,R4C2,659000.0,-1.37,,,1,True,False,False,False,False,False
2026-06-04,039030,이오테크닉스,R4C3,496000.0,-3.63,,,1,True,False,False,True,True,True
2026-06-04,066970,엘앤에프,R1C1,150100.0,-6.8,,,1,False,False,False,False,False,False
2026-06-04,011790,SKC,R3C3,155900.0,-8.72,,,1,True,True,True,True,True,False
2026-06-04,440110,파두,R3C2,116000.0,-5.34,,,1,True,True,True,True,False,False
2026-06-04,336260,두산퓨얼셀,R1C1,84600.0,-1.18,,,1,False,False,False,False,False,False
2026-06-04,138930,BNK금융지주,R1C1,17270.0,-0.17,,,1,False,False,False,False,False,False
2026-06-04,088980,맥쿼리인프라,R1C1,11020.0,-0.36,,,1,False,False,False,False,False,False
2026-06-04,271560,오리온,R1C2,131000.0,1.22,,,1,False,False,False,True,False,False
2026-06-04,004020,현대제철,R1C1,38050.0,-5.65,,,1,False,False,False,False,False,False
2026-06-04,002380,KCC,R2C2,579000.0,-6.39,,,1,False,True,False,False,False,False
2026-06-04,052690,한전기술,R1C1,130100.0,-2.15,,,1,False,False,False,False,False,False
2026-06-04,175330,JB금융지주,R3C1,25850.0,-0.39,,,1,True,True,True,True,True,False
2026-06-04,023530,롯데쇼핑,R3C3,172000.0,0.58,,,1,True,True,True,False,False,False
2026-06-04,214370,케어젠,R2C1,84500.0,-7.93,,,1,False,True,False,False,False,False
2026-06-04,095340,ISC,R1C2,214000.0,-5.61,,,1,False,False,False,True,False,False
2026-06-04,222800,심텍,R3C1,113400.0,-9.17,,,1,True,True,True,True,True,False
2026-06-04,088350,한화생명,R1C1,4865.0,-1.64,,,1,False,False,False,True,False,False
2026-06-04,450080,에코프로머티,R1C1,58900.0,-6.45,,,1,False,False,False,False,False,False
2026-06-04,347850,디앤디파마텍,R3C1,94000.0,-1.81,,,1,True,True,True,True,False,False
2026-06-04,103590,일진전기,R1C1,85900.0,-5.47,,,1,False,False,False,False,False,False
2026-06-04,489790,한화비전,R4C4,79500.0,-10.06,,,1,True,False,False,True,True,True
2026-06-04,403870,HPSP,R3C2,47500.0,5.89,,,1,True,True,True,False,False,False
2026-06-04,051900,LG생활건강,R2C2,254000.0,-2.36,,,1,False,True,False,True,False,True
2026-06-04,080220,제주반도체,R3C2,107300.0,-12.86,,,1,True,True,True,True,False,False
2026-06-04,043260,성호전자,R3C1,51400.0,-5.06,,,1,True,True,True,False,False,False
2026-06-04,111770,영원무역,R2C3,81600.0,-2.21,,,1,False,True,False,True,False,False
2026-06-04,084370,유진테크,R4C4,155700.0,0.77,,,1,True,False,False,True,True,True
2026-06-04,011170,롯데케미칼,R2C2,81000.0,-4.32,,,1,False,True,False,True,False,False
2026-06-04,011780,금호석유화학,R1C1,131900.0,-3.64,,,1,False,False,False,True,False,False
2026-06-04,319660,피에스케이,R4C3,114400.0,10.58,,,1,True,False,False,True,True,False
2026-06-04,005850,에스엘,R2C1,71200.0,-2.11,,,1,False,True,False,False,False,False
2026-06-04,226950,올릭스,R2C1,162200.0,-8.26,,,1,False,True,False,False,False,False
2026-06-04,302440,SK바이오사이언스,R1C1,41450.0,-3.62,,,1,False,False,False,False,True,False
2026-06-04,004800,효성,R1C1,191700.0,-6.62,,,1,False,False,False,False,False,False
2026-06-04,036460,한국가스공사,R1C1,34450.0,0.44,,,1,False,False,False,False,False,False
2026-06-04,010170,대한광통신,R2C1,20300.0,-10.94,,,1,False,True,False,False,False,False
2026-06-04,014680,한솔케미칼,R3C1,276000.0,-7.07,,,1,True,True,True,True,False,False
2026-06-04,001720,신영증권,R2C1,188400.0,3.29,,,1,False,True,False,False,True,False
2026-06-04,145020,휴젤,R2C2,251500.0,-2.19,,,1,False,True,False,True,False,False
2026-06-04,214450,파마리서치,R1C1,296500.0,-3.37,,,1,False,False,False,True,False,False
2026-06-04,064760,티씨케이,R3C2,274000.0,-3.65,,,1,True,True,True,True,False,True
2026-06-04,005290,동진쎄미켐,R4C4,59700.0,-8.04,,,1,True,False,False,True,True,True
2026-06-04,031210,서울보증보험,R1C1,43450.0,-1.27,,,1,False,False,False,False,False,False
2026-06-04,017800,현대엘리베이터,R1C1,77200.0,0.39,,,1,False,False,False,False,False,False
2026-06-04,067310,하나마이크론,R3C2,45400.0,-7.82,,,1,True,True,True,True,False,False
2026-06-04,069960,현대백화점,R4C4,139800.0,4.79,,,1,True,False,False,False,False,False
2026-06-04,001450,현대해상,R1C2,35100.0,1.99,,,1,False,False,False,True,False,False
2026-06-04,357780,솔브레인,R3C2,384500.0,-5.59,,,1,True,True,True,True,False,False
2026-06-04,007810,코리아써키트,R4C1,122300.0,-3.76,,,1,True,False,False,True,False,False
2026-06-04,214150,클래시스,R1C1,43500.0,-1.49,,,1,False,False,False,False,False,False
2026-06-04,139130,iM금융지주,R1C2,17630.0,0.4,,,1,False,False,False,True,False,False
2026-06-04,375500,DL이앤씨,R1C1,71500.0,0.56,,,1,False,False,False,False,False,False
2026-06-04,028670,팬오션,R2C2,5160.0,-0.78,,,1,False,True,False,False,False,False
2026-06-04,383220,F&F,R1C2,71700.0,2.79,,,1,False,False,False,False,False,False
2026-06-04,457190,이수스페셜티케미컬,R1C1,89300.0,-4.26,,,1,False,False,False,False,False,False
2026-06-04,032820,우리기술,R3C2,15690.0,-9.5,,,1,True,True,True,True,False,False
2026-06-04,031980,피에스케이홀딩스,R4C4,124300.0,1.69,,,1,True,False,False,True,True,True
2026-06-04,095610,테스,R4C3,135900.0,2.43,,,1,True,False,False,True,True,False
2026-06-04,085620,미래에셋생명,R4C2,19410.0,-4.22,,,1,True,False,False,False,False,False
2026-06-04,139480,이마트,R3C4,94700.0,-5.81,,,1,True,True,True,False,False,False
2026-06-04,001740,SK네트웍스,R1C4,13010.0,-16.22,,,1,False,False,False,False,False,False
2026-06-04,004990,롯데지주,R2C2,26050.0,-2.88,,,1,False,True,False,True,False,False
2026-06-04,237690,에스티팜,R1C1,123500.0,-3.24,,,1,False,False,False,False,False,False
2026-06-04,009970,영원무역홀딩스,R1C2,183200.0,1.53,,,1,False,False,False,False,False,False
2026-06-04,483650,달바글로벌,R2C1,198100.0,-2.12,,,1,False,True,False,True,False,True
2026-06-04,131290,티에스이,R3C2,221500.0,-7.0,,,1,True,True,True,False,False,False
2026-06-04,007340,DN오토모티브,R1C1,41700.0,-1.08,,,1,False,False,False,False,False,False
2026-06-04,000240,한국앤컴퍼니,R2C1,25700.0,-3.5,,,1,False,True,False,False,False,True
2026-06-04,006360,GS건설,R1C1,28400.0,-2.46,,,1,False,False,False,False,False,False
2026-06-04,026960,동서,R1C1,24350.0,-2.87,,,1,False,False,False,True,False,False
2026-06-04,218410,RFHIC,R3C2,90900.0,-8.91,,,1,True,True,True,True,False,True
2026-06-04,003690,코리안리,R2C1,13510.0,-3.4,,,1,False,True,False,True,False,False
2026-06-04,257720,실리콘투,R1C1,36200.0,-5.8,,,1,False,False,False,True,False,False
2026-06-04,004370,농심,R1C3,388500.0,-3.86,,,1,False,False,False,True,True,False
2026-06-04,439260,대한조선,R1C1,62000.0,-3.23,,,1,False,False,False,False,False,False
2026-06-04,098460,고영,R2C2,33900.0,-7.52,,,1,False,True,False,False,False,True
2026-06-04,071970,HD현대마린엔진,R2C1,67300.0,-2.23,,,1,False,True,False,False,False,False
2026-06-04,100790,미래에셋벤처투자,R3C1,42950.0,-7.33,,,1,True,True,True,False,False,True
2026-06-04,290650,엘앤씨바이오,R3C3,84000.0,2.62,,,1,True,True,True,False,False,False
2026-06-04,051600,한전KPS,R1C1,50000.0,-2.7,,,1,False,False,False,False,False,False
2026-06-04,007390,네이처셀,R4C1,34550.0,-1.74,,,1,True,False,False,False,False,False
2026-06-04,083650,비에이치아이,R2C1,70500.0,-4.54,,,1,False,True,False,False,False,False
2026-06-04,008770,호텔신라,R2C2,55000.0,0.55,,,1,False,True,False,True,False,True
2026-06-04,140860,파크시스템스,R3C3,295500.0,-3.89,,,1,True,True,True,True,True,False
2026-06-04,018670,SK가스,R1C2,223500.0,-0.89,,,1,False,False,False,False,False,False
2026-06-04,030530,원익홀딩스,R2C1,26500.0,-9.43,,,1,False,True,False,False,False,False
2026-06-04,078600,대주전자재료,R2C1,130100.0,-6.15,,,1,False,True,False,False,False,False
2026-06-04,005440,현대지에프홀딩스,R1C2,13020.0,-2.92,,,1,False,False,False,False,False,False
2026-06-04,120110,코오롱인더,R1C1,67100.0,-1.79,,,1,False,False,False,False,False,False
2026-06-04,097230,HJ중공업,R2C1,22200.0,-2.03,,,1,False,True,False,False,False,False
2026-06-04,089030,테크윙,R3C3,53700.0,1.86,,,1,True,True,True,True,True,False
2026-06-04,322000,HD현대에너지솔루션,R3C2,177500.0,-9.58,,,1,True,True,True,True,False,True
2026-06-04,161890,한국콜마,R1C1,84100.0,-0.71,,,1,False,False,False,False,False,False
2026-06-04,140410,메지온,R1C1,64800.0,-4.01,,,1,False,False,False,False,False,False
2026-06-04,192820,코스맥스,R1C2,170300.0,-2.58,,,1,False,False,False,False,False,False
2026-06-04,031330,에스에이엠티,R4C4,18860.0,-15.48,,,1,True,False,False,False,False,False
2026-06-04,001430,세아베스틸지주,R1C1,50900.0,-3.83,,,1,False,False,False,False,False,False
2026-06-04,041510,에스엠,R1C1,78700.0,-5.46,,,1,False,False,False,False,False,False
2026-06-04,420770,기가비스,R3C2,139400.0,3.3,,,1,True,True,True,True,False,False
2026-06-04,323280,태성,R3C2,57000.0,-4.74,,,1,True,True,True,True,False,False
2026-06-04,347700,스피어,R2C1,33950.0,-9.57,,,1,False,True,False,False,False,False
2026-06-04,089970,브이엠,R4C4,69500.0,-2.16,,,1,True,False,False,True,True,False
2026-06-04,023590,다우기술,R1C1,39500.0,-1.01,,,1,False,False,False,True,False,False
2026-06-04,002790,아모레퍼시픽홀딩스,R1C1,22300.0,-1.35,,,1,False,False,False,False,False,False
2026-06-04,445680,큐리옥스바이오시스템즈,R2C1,98300.0,-9.56,,,1,False,True,False,False,False,True
2026-06-04,017960,한국카본,R2C4,32400.0,-0.46,,,1,False,True,False,False,False,False
2026-06-04,001800,오리온홀딩스,R1C1,26600.0,-2.44,,,1,False,False,False,False,False,False
2026-06-04,005070,코스모신소재,R1C1,49650.0,-7.35,,,1,False,False,False,False,False,False
2026-06-04,032500,케이엠더블유,R3C3,38200.0,-14.14,,,1,True,True,True,False,False,False
2026-06-04,361610,SK아이이테크놀로지,R1C1,18730.0,-4.97,,,1,False,False,False,False,False,False
2026-06-04,001120,LX인터내셔널,R1C1,39100.0,1.15,,,1,False,False,False,False,False,False
2026-06-04,003540,대신증권,R1C1,30400.0,-1.32,,,1,False,False,False,False,False,False
2026-06-04,192080,더블유게임즈,R1C1,70300.0,1.14,,,1,False,False,False,False,False,False
2026-06-04,069620,대웅제약,R1C2,126500.0,-4.27,,,1,False,False,False,False,False,False
2026-06-04,032350,롯데관광개발,R1C1,18220.0,0.6,,,1,False,False,False,False,False,False
2026-06-04,101490,에스앤에스텍,R2C1,66800.0,-6.74,,,1,False,True,False,True,False,False
2026-06-04,003570,SNT다이내믹스,R2C1,42200.0,1.42,,,1,False,True,False,False,False,False
2026-06-04,127120,제이에스링크,R2C3,40050.0,-0.87,,,1,False,True,False,False,True,False
2026-06-04,475830,오름테라퓨틱,R1C1,64100.0,-1.56,,,1,False,False,False,False,False,False
2026-06-04,195870,해성디에스,R3C2,81100.0,-7.77,,,1,True,True,True,False,False,False
2026-06-04,034230,파라다이스,R3C4,14690.0,5.51,,,1,True,True,True,True,False,False
2026-06-04,281820,케이씨텍,R4C4,67700.0,-3.55,,,1,True,False,False,True,False,False
2026-06-04,030610,교보증권,R2C1,11700.0,-2.48,,,1,False,True,False,True,False,False
2026-06-04,007310,오뚜기,R1C1,332000.0,-1.05,,,1,False,False,False,False,False,False
2026-06-04,417200,LS머트리얼즈,R1C1,19490.0,-8.41,,,1,False,False,False,False,False,False
2026-06-04,232140,와이씨,R2C1,15990.0,-6.69,,,1,False,True,False,False,False,False
2026-06-04,036540,SFA반도체,R2C1,7890.0,-9.0,,,1,False,True,False,False,False,True
2026-06-04,004000,롯데정밀화학,R1C1,49950.0,-3.8,,,1,False,False,False,False,False,False
2026-06-04,003530,한화투자증권,R2C1,6000.0,-0.5,,,1,False,True,False,False,False,False
2026-06-04,166090,하나머티리얼즈,R3C2,63400.0,-0.32,,,1,True,True,True,True,False,False
2026-06-04,003380,하림지주,R1C1,11040.0,-4.53,,,1,False,False,False,False,False,False
2026-06-04,491000,리브스메드,R2C1,49400.0,-7.59,,,1,False,True,False,False,False,False
2026-06-04,006110,삼아알미늄,R2C1,81600.0,-11.89,,,1,False,True,False,True,False,False
2026-06-04,295310,에이치브이엠,R1C1,102600.0,-8.09,,,1,False,False,False,False,False,False
2026-06-04,093370,후성,R3C3,11460.0,1.48,,,1,True,True,True,True,False,False
2026-06-04,065350,신성델타테크,R1C1,43850.0,-7.41,,,1,False,False,False,False,False,False
2026-06-04,082640,동양생명,R1C1,7620.0,1.84,,,1,False,False,False,False,False,False
2026-06-04,000080,하이트진로,R1C1,16590.0,-2.89,,,1,False,False,False,False,False,False
2026-06-04,281740,레이크머티리얼즈,R1C1,17650.0,-7.08,,,1,False,False,False,False,False,False
2026-06-04,001820,삼화콘덴서,R1C1,110400.0,1.27,,,1,False,False,False,False,False,False
2026-06-04,458870,씨어스,R1C1,30050.0,-3.16,,,1,False,False,False,False,False,False
2026-06-04,328130,루닛,R1C1,15240.0,-3.54,,,1,False,False,False,False,False,False
2026-06-04,204270,제이앤티씨,R1C1,19330.0,-9.31,,,1,False,False,False,False,False,False
2026-06-04,000210,DL,R1C1,51200.0,-2.15,,,1,False,False,False,False,False,False
2026-06-04,356860,티엘비,R3C1,108300.0,-1.48,,,1,True,True,True,False,True,False
2026-06-04,161580,필옵틱스,R3C2,44950.0,-6.67,,,1,True,True,True,True,False,False
2026-06-04,003090,대웅,R1C1,18110.0,-1.44,,,1,False,False,False,False,False,False
2026-06-04,137400,피엔티,R1C1,43700.0,-6.75,,,1,False,False,False,False,False,False
2026-06-04,183300,코미코,R3C2,98800.0,9.92,,,1,True,True,True,True,False,False
2026-06-04,003470,유안타증권,R1C1,5140.0,-0.39,,,1,False,False,False,False,False,False
2026-06-04,100090,SK오션플랜트,R1C1,16370.0,-3.6,,,1,False,False,False,False,False,False
2026-06-04,083450,GST,R4C2,55000.0,-6.0,,,1,True,False,False,True,False,False
2026-06-04,009450,경동나비엔,R1C1,68700.0,-1.46,,,1,False,False,False,False,False,False
2026-06-04,036830,솔브레인홀딩스,R2C1,48300.0,-7.66,,,1,False,True,False,False,False,False
2026-06-04,056190,에스에프에이,R2C1,27550.0,-7.26,,,1,False,True,False,True,False,False
2026-06-04,090460,비에이치,R1C1,29300.0,-2.05,,,1,False,False,False,False,False,False
2026-06-04,160190,하이젠알앤엠,R1C1,30450.0,-7.55,,,1,False,False,False,False,False,False
2026-06-04,057050,현대홈쇼핑,R1C2,78100.0,-2.3,,,1,False,False,False,False,False,False
2026-06-04,000670,영풍,R1C1,50900.0,-3.63,,,1,False,False,False,False,False,False
2026-06-04,298050,HS효성첨단소재,R2C1,209000.0,-5.02,,,1,False,True,False,True,False,False
2026-06-04,033790,피노,R2C1,11290.0,-5.76,,,1,False,True,False,False,False,False
2026-06-04,050890,쏠리드,R2C2,14990.0,-9.87,,,1,False,True,False,False,False,False
2026-06-04,033100,제룡전기,R1C1,56100.0,-6.95,,,1,False,False,False,False,False,False
2026-06-04,222080,씨아이에스,R2C1,11560.0,-8.48,,,1,False,True,False,False,False,False
2026-06-04,192400,쿠쿠홀딩스,R1C1,25150.0,-2.58,,,1,False,False,False,True,False,False
2026-06-04,499790,GS피앤엘,R2C2,44850.0,9.14,,,1,False,True,False,True,False,False
2026-06-04,074600,원익QnC,R3C4,33650.0,2.08,,,1,True,True,True,True,False,False
2026-06-04,293490,카카오게임즈,R1C1,9740.0,-5.65,,,1,False,False,False,False,False,False
2026-06-04,006340,대원전선,R1C1,11130.0,-5.57,,,1,False,False,False,False,False,False
2026-06-04,033640,네패스,R1C1,37650.0,-8.1,,,1,False,False,False,False,False,False
2026-06-04,005690,파미셀,R2C1,14370.0,-7.24,,,1,False,True,False,False,False,False
2026-06-04,030190,NICE평가정보,R1C1,14330.0,-1.61,,,1,False,False,False,False,False,False
2026-06-04,086450,동국제약,R1C2,18530.0,-4.26,,,1,False,False,False,False,False,False
2026-06-04,486990,노타,R4C3,39100.0,-11.64,,,1,True,False,False,False,False,True
2026-06-04,252990,샘씨엔에스,R3C2,13850.0,-7.36,,,1,True,True,True,True,True,False
2026-06-04,006650,대한유화,R2C1,126000.0,-3.1,,,1,False,True,False,False,False,False
2026-06-04,014620,성광벤드,R1C1,30800.0,-1.14,,,1,False,False,False,False,False,False
2026-06-04,046890,서울반도체,R1C1,14000.0,-7.86,,,1,False,False,False,False,False,False
2026-06-04,036530,SNT홀딩스,R1C1,50000.0,-1.3,,,1,False,False,False,False,False,False
2026-06-04,075580,세진중공업,R1C1,14290.0,0.28,,,1,False,False,False,False,False,False
2026-06-04,348370,엔켐,R2C1,36200.0,-8.7,,,1,False,True,False,True,False,False
2026-06-04,003160,디아이,R3C3,27950.0,-4.29,,,1,True,True,True,True,False,False
2026-06-04,071320,지역난방공사,R1C1,67700.0,0.89,,,1,False,False,False,False,False,False
2026-06-04,037460,삼지전자,R2C2,47500.0,-6.53,,,1,False,True,False,True,False,False
2026-06-04,121600,나노신소재,R1C1,63200.0,-8.39,,,1,False,False,False,False,False,False
2026-06-04,004490,세방전지,R1C1,55800.0,-4.12,,,1,False,False,False,True,False,False
2026-06-04,241710,코스메카코리아,R1C3,72200.0,-2.77,,,1,False,False,False,True,False,False
2026-06-04,023160,태광,R1C1,29450.0,-1.02,,,1,False,False,False,False,False,False
2026-06-04,336570,원텍,R3C2,8490.0,-9.07,,,1,True,True,True,True,True,False
2026-06-04,171090,선익시스템,R1C1,74600.0,-4.02,,,1,False,False,False,False,False,False
2026-06-04,100840,SNT에너지,R1C1,35800.0,-5.31,,,1,False,False,False,False,False,False
2026-06-04,001510,SK증권,R1C1,3200.0,0.16,,,1,False,False,False,False,False,False
2026-06-04,006730,서부T&D,R3C1,11340.0,-0.44,,,1,True,True,True,True,False,False
2026-06-04,002020,코오롱,R1C1,56600.0,-9.89,,,1,False,False,False,False,False,False
2026-06-04,079160,CJ CGV,R1C1,4410.0,1.81,,,1,False,False,False,False,False,False
2026-06-04,285130,SK케미칼,R1C1,42000.0,-1.31,,,1,False,False,False,False,False,False
2026-06-04,053610,프로텍,R3C2,80300.0,-7.97,,,1,True,True,True,True,False,False
2026-06-04,000370,한화손해보험,R1C1,6120.0,-1.96,,,1,False,False,False,False,False,False
2026-06-04,114090,GKL,R3C4,11490.0,3.22,,,1,True,True,True,True,True,False
2026-06-04,348210,넥스틴,R3C2,67000.0,-3.58,,,1,True,True,True,True,False,False
2026-06-04,036810,에프에스티,R2C1,31700.0,-8.2,,,1,False,True,False,True,False,False
2026-06-04,077360,덕산하이메탈,R4C4,15010.0,-3.4,,,1,True,False,False,True,False,True
2026-06-04,174900,앱클론,R1C1,34100.0,-1.76,,,1,False,False,False,False,False,False
2026-06-04,178920,PI첨단소재,R1C1,23100.0,-5.63,,,1,False,False,False,False,False,False
2026-06-04,102940,코오롱생명과학,R1C1,51800.0,-6.37,,,1,False,False,False,True,False,False
2026-06-04,389470,인벤티지랩,R1C1,50900.0,-7.66,,,1,False,False,False,False,False,False
2026-06-04,044490,태웅,R1C1,33800.0,-3.7,,,1,False,False,False,False,False,False
2026-06-04,327260,RF머트리얼즈,R2C3,79000.0,-3.04,,,1,False,True,False,True,False,False
2026-06-04,058650,세아홀딩스,R1C1,157800.0,-9.06,,,1,False,False,False,True,False,False
2026-06-04,002350,넥센타이어,R1C1,6840.0,-0.15,,,1,False,False,False,False,True,False
2026-06-04,033160,엠케이전자,R3C1,27450.0,-7.83,,,1,True,True,True,True,False,False
2026-06-04,383310,에코프로에이치엔,R1C1,30850.0,-7.29,,,1,False,False,False,False,False,True
2026-06-04,399720,가온칩스,R1C1,54400.0,-8.09,,,1,False,False,False,False,False,False
2026-06-04,102710,이엔에프테크놀로지,R3C2,44950.0,-6.79,,,1,True,True,True,True,False,False
2026-06-04,001270,부국증권,R3C1,61800.0,0.0,,,1,True,True,True,True,False,False
2026-06-04,008060,대덕,R1C1,20350.0,-3.14,,,1,False,False,False,False,False,False
2026-06-04,253590,네오셈,R3C2,14400.0,-6.53,,,1,True,True,True,True,False,False
2026-06-04,089890,코세스,R1C1,38050.0,-5.39,,,1,False,False,False,False,False,False
2026-06-04,484870,엠앤씨솔루션,R1C1,68500.0,-5.99,,,1,False,False,False,False,False,False
2026-06-04,383800,LX홀딩스,R1C1,8080.0,-1.36,,,1,False,False,False,False,False,False
2026-06-04,425420,티에프이,R3C1,49550.0,-5.15,,,1,True,True,True,True,False,False
2026-06-04,017940,E1,R1C1,86300.0,-1.51,,,1,False,False,False,True,False,False
2026-06-04,003030,세아제강지주,R1C1,142500.0,0.7,,,1,False,False,False,False,False,False
2026-06-04,001500,현대차증권,R1C1,9530.0,0.1,,,1,False,False,False,True,False,False
2026-06-04,033500,동성화인텍,R1C1,19640.0,-3.62,,,1,False,False,False,False,False,False
2026-06-04,272290,이녹스첨단소재,R2C1,29500.0,-5.76,,,1,False,True,False,False,False,False
2026-06-04,002840,미원상사,R2C2,122100.0,-1.97,,,1,False,True,False,False,False,False
2026-06-04,356680,엑스게이트,R3C4,20250.0,-11.31,,,1,True,True,True,False,True,False
2026-06-04,122640,예스티,R3C4,26900.0,-5.02,,,1,True,True,True,True,False,True
2026-06-04,089010,켐트로닉스,R1C1,34050.0,-11.75,,,1,False,False,False,False,False,True
2026-06-04,475960,토모큐브,R2C1,42100.0,-5.34,,,1,False,True,False,False,False,False
2026-06-04,017900,광전자,R3C2,9680.0,-9.92,,,1,True,True,True,False,False,False
2026-06-04,045100,한양이엔지,R3C1,31950.0,-5.16,,,1,True,True,True,True,False,True
2026-06-04,104830,원익머트리얼즈,R3C3,44250.0,-7.12,,,1,True,True,True,True,False,False
2026-06-04,019210,와이지-원,R1C1,14920.0,-6.84,,,1,False,False,False,False,False,False
2026-06-04,161000,애경케미칼,R1C1,11310.0,-3.63,,,1,False,False,False,False,False,False
2026-06-04,452260,한화갤러리아,R1C1,2785.0,-6.64,,,1,False,False,False,False,False,True
2026-06-04,460930,현대힘스,R2C1,15130.0,-3.9,,,1,False,True,False,False,False,False
2026-06-04,064290,인텍플러스,R2C3,41450.0,-6.39,,,1,False,True,False,True,False,False
2026-06-04,368770,파이버프로,R1C1,16010.0,-3.0,,,1,False,False,False,False,False,False
2026-06-04,214430,아이쓰리시스템,R1C1,71700.0,-4.6,,,1,False,False,False,False,False,False
2026-06-04,035890,서희건설,R3C1,2265.0,-1.55,,,1,True,True,True,False,False,False
2026-06-04,092190,서울바이오시스,R1C1,11270.0,-11.71,,,1,False,False,False,False,False,False
2026-06-04,042000,카페24,R1C1,20850.0,-7.63,,,1,False,False,False,False,False,False
2026-06-04,031430,신세계인터내셔날,R1C1,14370.0,-2.85,,,1,False,False,False,False,False,False
2026-06-04,170920,엘티씨,R4C4,47400.0,-1.9,,,1,True,False,False,False,True,False
2026-06-04,005420,코스모화학,R1C1,13000.0,-6.31,,,1,False,False,False,False,False,False
2026-06-04,009410,태영건설,R2C1,1666.0,-2.04,,,1,False,True,False,True,False,False
2026-06-04,271940,일진하이솔루스,R1C1,13640.0,0.66,,,1,False,False,False,False,False,False
2026-06-04,019170,신풍제약,R1C1,9400.0,-2.87,,,1,False,False,False,False,False,False
2026-06-04,290550,디케이티,R2C1,24550.0,-6.92,,,1,False,True,False,True,False,False
2026-06-04,330860,네패스아크,R3C1,40250.0,-4.47,,,1,True,True,True,True,False,False
2026-06-04,138080,오이솔루션,R4C4,39400.0,-12.44,,,1,True,False,False,True,False,False
2026-06-04,024850,HLB이노베이션,R3C1,15120.0,-0.13,,,1,True,True,True,False,False,False
2026-06-04,217590,티엠씨,R2C1,19850.0,-10.13,,,1,False,True,False,False,False,False
2026-06-04,452280,한선엔지니어링,R4C1,24750.0,0.61,,,1,True,False,False,False,False,False
2026-06-04,025980,아난티,R1C1,4885.0,-1.84,,,1,False,False,False,False,False,False
2026-06-04,014830,유니드,R1C1,70000.0,-3.57,,,1,False,False,False,False,False,False
